sep=,
DeviceTag:,Xsens_DOT_2
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2025-04-09_11:06:15_000 CEST
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,2630047128,47.72894287109375,-87.26226806640625,-20.66966247558594,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,2630063795,48.06238937377930,-87.26040649414062,-20.94266510009766,9.81715202331543,0.37143972516060,0.34847244620323,3.43944597244263,-1.48903262615204,0.07224702090025
2,2630080462,48.30174255371094,-87.25698089599609,-21.14217185974121,9.77615642547607,0.39974787831306,0.32413980364799,2.98455810546875,-1.24941945075989,0.17754720151424
3,2630097129,48.47722625732422,-87.24992370605469,-21.28012466430664,9.77892589569092,0.37664914131165,0.29354742169380,2.84657001495361,-0.96600210666656,0.11877888441086
4,2630113796,48.55262374877930,-87.22745513916016,-21.32176780700684,9.82402610778809,0.36930584907532,0.35348051786423,2.62879133224487,-0.13253292441368,-0.41086614131927
5,2630130463,48.69265747070312,-87.20698547363281,-21.43252944946289,9.83602714538574,0.36981371045113,0.39705511927605,2.35308337211609,-0.37589198350906,-0.44292041659355
6,2630147130,48.96071243286133,-87.20642089843750,-21.66837501525879,9.85611629486084,0.42958137392998,0.32725685834885,2.53265428543091,-1.44656693935394,0.22310583293438
7,2630163797,49.00213241577148,-87.20908355712891,-21.69172096252441,9.82589912414551,0.43079823255539,0.23932018876076,1.66807198524475,-1.12100386619568,0.78771221637726
8,2630180464,48.83974075317383,-87.20040130615234,-21.51550102233887,9.78051090240479,0.38283875584602,0.28510832786560,1.70372462272644,-0.20727077126503,0.64462685585022
9,2630197131,48.63022994995117,-87.18589782714844,-21.28563308715820,9.76790523529053,0.37780055403709,0.30323871970177,1.50258827209473,0.12129533290863,0.46775835752487
10,2630213798,48.43045425415039,-87.17728424072266,-21.08130455017090,9.76068782806396,0.41381865739822,0.35411962866783,0.97593343257904,-0.16496500372887,0.72034436464310
11,2630230465,48.30176162719727,-87.17548370361328,-20.95082092285156,9.73030185699463,0.39739966392517,0.34442174434662,0.63222390413284,-0.59504061937332,0.86750209331512
12,2630247132,48.14781951904297,-87.16959381103516,-20.79955482482910,9.76480293273926,0.40484681725502,0.31644949316978,0.52570694684982,-0.37690365314484,0.72960972785950
13,2630263799,47.91531753540039,-87.15641784667969,-20.56002426147461,9.80484771728516,0.37599527835846,0.31724891066551,0.39407056570053,0.08155723661184,0.55567389726639
14,2630280466,47.62270355224609,-87.13967132568359,-20.27576446533203,9.81196117401123,0.39146238565445,0.31666243076324,0.40155589580536,0.36188182234764,0.53046464920044
15,2630297133,47.28131103515625,-87.12608337402344,-19.93564605712891,9.81114482879639,0.40305665135384,0.32605704665184,0.37265196442604,0.34151971340179,0.77813941240311
16,2630313800,46.88631820678711,-87.10856628417969,-19.54675102233887,9.81490421295166,0.36906912922859,0.32613363862038,0.29272753000259,0.62469369173050,0.72125357389450
17,2630330467,46.42957687377930,-87.08637237548828,-19.08830642700195,9.84538173675537,0.36318454146385,0.34964701533318,0.81793516874313,0.98933541774750,0.66804963350296
18,2630347134,45.89506149291992,-87.06495666503906,-18.55112838745117,9.83248996734619,0.41268610954285,0.38196215033531,0.88999015092850,1.11412692070007,0.91926544904709
19,2630363801,45.43004226684570,-87.05290985107422,-18.08965301513672,9.79502487182617,0.41608276963234,0.35938310623169,0.44608354568481,0.58144664764404,1.15482532978058
20,2630380468,44.81421661376953,-87.03311157226562,-17.47756958007812,9.85595226287842,0.41635698080063,0.33907458186150,0.56910133361816,1.22075247764587,1.20455241203308
21,2630397135,43.99228668212891,-87.00389099121094,-16.64517021179199,9.83019733428955,0.40253835916519,0.39654502272606,0.60954380035400,2.09297990798950,1.28300404548645
22,2630413802,43.25218582153320,-86.97702789306641,-15.91056060791016,9.76475906372070,0.43324258923531,0.40372914075851,0.49339663982391,1.81870031356812,1.25578439235687
23,2630430469,42.67416381835938,-86.95676422119141,-15.34097766876221,9.75304603576660,0.44046372175217,0.45046985149384,0.20740523934364,1.17916381359100,1.18154597282410
24,2630447136,42.20418167114258,-86.94341278076172,-14.89054203033447,9.78674602508545,0.44420993328094,0.49578660726547,-0.36307919025421,0.61209231615067,1.22449195384979
25,2630463803,41.83434295654297,-86.93695068359375,-14.53989982604980,9.74599742889404,0.44305032491684,0.43941447138786,-0.66035944223404,0.08528389036655,1.25972867012024
26,2630480470,41.56815719604492,-86.93420410156250,-14.30068111419678,9.77173614501953,0.40169987082481,0.42401373386383,-0.66878598928452,-0.31625279784203,1.18461930751801
