sep=,
DeviceTag:,Xsens_DOT_4
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2025-04-09_11:06:15_000 CEST
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,2629997127,-21.60613632202148,-83.80796813964844,117.27551269531250,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,2630013794,-21.51977348327637,-83.71509552001953,117.12081909179688,9.80760288238525,-0.55948311090469,1.03496265411377,-4.00356721878052,5.65273714065552,-0.19699373841286
2,2630030461,-21.40637588500977,-83.63200378417969,116.97187805175781,9.76822471618652,-0.48242288827896,0.99643063545227,-1.95937788486481,5.09768295288086,-0.39038234949112
3,2630047128,-21.25337600708008,-83.54718780517578,116.80951690673828,9.73283767700195,-0.52870237827301,0.94708609580994,-0.58103054761887,5.24560976028442,-0.47961705923080
4,2630063795,-21.13439941406250,-83.49135589599609,116.67654418945312,9.75902652740479,-0.42232871055603,1.07479584217072,-0.36560204625130,3.53497481346130,-0.89236563444138
5,2630080462,-21.05846023559570,-83.41924285888672,116.54222106933594,9.86288547515869,-0.48902693390846,1.16931045055389,-3.43436288833618,4.47259283065796,-0.60738605260849
6,2630097129,-21.07010650634766,-83.31889343261719,116.44734954833984,9.76734924316406,-0.47272998094559,1.11196076869965,-6.27572154998779,5.95522356033325,0.25008249282837
7,2630113796,-21.12519836425781,-83.21910095214844,116.41026306152344,9.75343418121338,-0.51829653978348,0.96221917867661,-5.46241474151611,5.78147840499878,0.61058121919632
8,2630130463,-21.17753410339355,-83.14424896240234,116.40901947021484,9.77706623077393,-0.44295176863670,0.99995833635330,-3.19925093650818,4.29280424118042,0.30476555228233
9,2630147130,-21.26104736328125,-83.09851074218750,116.44712066650391,9.76563930511475,-0.46856060624123,1.04825890064240,-2.95653200149536,2.58037734031677,-0.07955946028233
10,2630163797,-21.30252075195312,-83.04088592529297,116.44126892089844,9.85600948333740,-0.58366239070892,1.16130399703979,-2.76606273651123,3.33765506744385,-0.08400325477123
11,2630180464,-21.26494026184082,-82.97641754150391,116.41942596435547,9.72940158843994,-0.54202520847321,0.98977494239807,0.91897100210190,3.77068972587585,-0.05608541890979
12,2630197131,-21.23388481140137,-82.92737579345703,116.39820098876953,9.76669597625732,-0.41446468234062,1.05884134769440,0.40055701136589,2.92201209068298,-0.40528899431229
13,2630213798,-21.32447242736816,-82.86377716064453,116.40956878662109,9.86239814758301,-0.45624855160713,1.34229373931885,-4.59588527679443,3.61916399002075,0.17369252443314
14,2630230465,-21.54750442504883,-82.76910400390625,116.52374267578125,9.74153137207031,-0.59306907653809,1.22547221183777,-6.52786445617676,5.07907581329346,1.57598793506622
15,2630247132,-21.74155044555664,-82.68817901611328,116.68293762207031,9.68673515319824,-0.65605676174164,1.05018103122711,-2.18923926353455,4.17050313949585,1.60633897781372
16,2630263799,-21.81344604492188,-82.63393402099609,116.78183746337891,9.72985076904297,-0.53313940763474,1.13537418842316,1.77891731262207,2.83798980712891,0.63069999217987
17,2630280466,-21.85123825073242,-82.60548400878906,116.85070037841797,9.77907752990723,-0.55334341526031,1.25150609016418,1.89918148517609,1.48971140384674,-0.16976736485958
18,2630297133,-21.99553489685059,-82.57476806640625,116.97438049316406,9.76762008666992,-0.52415859699249,1.28441011905670,-1.14210212230682,1.44893586635590,0.28983327746391
19,2630313800,-22.19481277465820,-82.54486083984375,117.15940093994141,9.75396728515625,-0.58839720487595,1.14124691486359,-0.92815941572189,1.24307394027710,0.71273738145828
20,2630330467,-22.35046577453613,-82.51916503906250,117.33878326416016,9.80135536193848,-0.53899914026260,1.13887143135071,1.37431335449219,1.00245535373688,0.57975620031357
21,2630347134,-22.50459671020508,-82.49010467529297,117.51879119873047,9.79842853546143,-0.48907002806664,1.15803682804108,1.47315275669098,1.17731332778931,0.66376590728760
