sep=,
DeviceTag:,Xsens_DOT_3
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2025-04-09_10:43:22_000 CEST
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,1256552992,97.78074645996094,-85.35742187500000,74.81214904785156,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,1256569659,97.61032867431641,-85.34852600097656,75.01596832275391,9.71385002136230,0.85242503881454,0.00798390153795,2.48789620399475,1.30758607387543,-0.41917744278908
2,1256586326,97.60186767578125,-85.34062194824219,75.05712890625000,9.70688056945801,0.86004966497421,-0.03320545330644,2.65030646324158,0.54781085252762,-0.24301333725452
3,1256602993,97.74814605712891,-85.33502960205078,74.94435119628906,9.74111747741699,0.88816958665848,-0.03852811828256,2.50007486343384,-0.19878017902374,-0.01317773479968
4,1256619660,97.95787048339844,-85.33032989501953,74.74748992919922,9.71381759643555,0.86561256647110,-0.11349781602621,1.79618656635284,-0.55801105499268,0.10061307996511
5,1256636327,98.16202545166016,-85.32621765136719,74.54481506347656,9.73388576507568,0.85599023103714,-0.20380300283432,1.04061186313629,-0.58801633119583,0.14186233282089
6,1256652994,98.33496856689453,-85.32157135009766,74.36293792724609,9.77054023742676,0.77952939271927,-0.26216018199921,0.82765513658524,-0.45899233222008,0.09641259163618
7,1256669661,98.45581817626953,-85.31742858886719,74.26043701171875,9.71963214874268,0.78632849454880,-0.23755840957165,1.73909604549408,-0.12875506281853,0.08122427761555
8,1256686328,98.51851654052734,-85.30960845947266,74.21007537841797,9.68072986602783,0.82445442676544,-0.20586240291595,1.27085733413696,0.08003327995539,-0.18451388180256
9,1256702995,98.55695343017578,-85.30318450927734,74.17848205566406,9.73836231231689,0.78924036026001,-0.23160119354725,1.01052975654602,0.19176866114140,-0.10640795528889
10,1256719662,98.62757873535156,-85.29772186279297,74.12149810791016,9.71901130676270,0.79425799846649,-0.16930703818798,1.88073396682739,0.11411096900702,-0.03499975055456
11,1256736329,98.73329162597656,-85.29343414306641,74.03704833984375,9.76795578002930,0.90393137931824,-0.07381242513657,1.29999172687531,-0.09545851498842,0.07062061131001
12,1256752996,98.84197998046875,-85.28823089599609,73.92903900146484,9.77390670776367,0.82532435655594,-0.16384582221508,0.86100286245346,-0.15357373654842,0.02518368512392
13,1256769663,98.99813842773438,-85.28524017333984,73.78124237060547,9.75154590606689,0.83802610635757,-0.17103041708469,1.81940448284149,-0.29272750020027,0.17125290632248
14,1256786330,99.14384460449219,-85.28162384033203,73.65701293945312,9.68804740905762,0.83973038196564,-0.21623587608337,1.64317643642426,-0.25957190990448,0.14094027876854
15,1256802997,99.30671691894531,-85.27809906005859,73.49962615966797,9.75717830657959,0.81942951679230,-0.17057202756405,1.96662616729736,-0.31658574938774,0.15935581922531
16,1256819664,99.44882965087891,-85.27540588378906,73.36856842041016,9.74774932861328,0.82065844535828,-0.21776565909386,1.97787022590637,-0.20711708068848,0.18856708705425
17,1256836331,99.59363555908203,-85.27470397949219,73.25045776367188,9.72752666473389,0.89335381984711,-0.19568933546543,2.44121670722961,-0.16503544151783,0.30034092068672
18,1256852998,99.70071411132812,-85.27462005615234,73.16207885742188,9.76039695739746,0.79871582984924,-0.22955483198166,2.29458403587341,0.01870367303491,0.32401984930038
19,1256869665,99.76707458496094,-85.27660369873047,73.14101409912109,9.71182727813721,0.84729468822479,-0.19067268073559,2.48507857322693,0.24906429648399,0.39345589280128
20,1256886332,99.82129669189453,-85.27632141113281,73.11349487304688,9.70488262176514,0.82010537385941,-0.22388800978661,1.71545553207397,0.22519326210022,0.26436787843704
21,1256902999,99.88415527343750,-85.27507781982422,73.05902099609375,9.71143531799316,0.82963091135025,-0.21420292556286,1.25515663623810,0.13479323685169,0.22580794990063
22,1256919666,99.99790191650391,-85.27283477783203,72.91876220703125,9.72253799438477,0.85161513090134,-0.18804302811623,1.17299115657806,-0.13088089227676,0.20507447421551
23,1256936333,100.15516662597656,-85.26997375488281,72.76358032226562,9.75619697570801,0.84691774845123,-0.17317064106464,0.90982067584991,-0.37115359306335,0.22126169502735
24,1256953000,100.35354614257812,-85.26699829101562,72.57421875000000,9.72998905181885,0.80529421567917,-0.18424125015736,1.67183697223663,-0.51404690742493,0.23345333337784
25,1256969667,100.57865905761719,-85.26657867431641,72.36411285400391,9.72126865386963,0.86246693134308,-0.19515906274319,1.83190345764160,-0.60034883022308,0.41987538337708
26,1256986334,100.83776092529297,-85.26675415039062,72.13889312744141,9.74018001556396,0.86318647861481,-0.19281996786594,1.17030191421509,-0.82068210840225,0.48193499445915
27,1257003001,101.10962677001953,-85.26749420166016,71.87503814697266,9.72530174255371,0.84038567543030,-0.19518107175827,0.49735379219055,-0.92524594068527,0.55686491727829
28,1257019668,101.40570068359375,-85.26885986328125,71.56072235107422,9.73509120941162,0.81900155544281,-0.15872150659561,0.56577807664871,-1.02797853946686,0.62414944171906
29,1257036335,101.70265197753906,-85.27143096923828,71.24708557128906,9.72381591796875,0.84534639120102,-0.18637643754482,0.50715065002441,-1.01641440391541,0.71604782342911
30,1257053002,102.01690673828125,-85.27349853515625,70.92974853515625,9.72712326049805,0.83413189649582,-0.20272934436798,0.59414422512054,-1.10499596595764,0.68480038642883
31,1257069669,102.37885284423828,-85.27586364746094,70.58826446533203,9.73134613037109,0.83410227298737,-0.22692364454269,0.60675841569901,-1.32438135147095,0.77199876308441
32,1257086336,102.73902893066406,-85.27644348144531,70.20566558837891,9.75664997100830,0.84532827138901,-0.26012209057808,0.19229376316071,-1.36896049976349,0.68227750062943
33,1257103003,103.05055236816406,-85.27914428710938,69.86623382568359,9.74254608154297,0.78754436969757,-0.28667110204697,0.22150503098965,-1.09859263896942,0.76801604032516
34,1257119670,103.32968902587891,-85.28204345703125,69.56723785400391,9.72748851776123,0.77975386381149,-0.28322589397430,0.81674408912659,-0.88698053359985,0.73976516723633
35,1257136337,103.54381561279297,-85.28553009033203,69.35133361816406,9.74033832550049,0.82877379655838,-0.28938329219818,0.59227442741394,-0.58284264802933,0.70392018556595
36,1257153004,103.71157073974609,-85.28852844238281,69.17736816406250,9.75244140625000,0.80159014463425,-0.30291330814362,0.65579402446747,-0.35838571190834,0.62315052747726
37,1257169671,103.80641937255859,-85.29226684570312,69.08904266357422,9.73768615722656,0.80764180421829,-0.27703624963760,1.05193281173706,0.03442987054586,0.57419186830521
38,1257186338,103.90727233886719,-85.29622650146484,68.99709320068359,9.75051784515381,0.79011791944504,-0.26703599095345,0.71469032764435,-0.01771118119359,0.60249394178391
39,1257203005,103.99185943603516,-85.29876708984375,68.90273284912109,9.73405361175537,0.81015759706497,-0.21293811500072,0.54231679439545,0.03130512312055,0.51302868127823
40,1257219672,104.07514190673828,-85.30051422119141,68.82260894775391,9.74833488464355,0.77919137477875,-0.27433818578720,0.93439602851868,0.05339607223868,0.44770354032516
41,1257236339,104.20913696289062,-85.30260467529297,68.68266296386719,9.71503925323486,0.84664559364319,-0.21293096244335,0.60911476612091,-0.21139438450336,0.53185403347015
42,1257253006,104.41085052490234,-85.30281066894531,68.47794342041016,9.67222309112549,0.80043232440948,-0.23244698345661,0.31841069459915,-0.58230471611023,0.52045643329620
43,1257269673,104.64866638183594,-85.30230712890625,68.22973632812500,9.69447326660156,0.82813274860382,-0.17885661125183,0.00492404121906,-0.78898638486862,0.53778344392776
44,1257286340,104.89617156982422,-85.30143737792969,67.99443817138672,9.73771667480469,0.81126123666763,-0.22808025777340,0.23026457428932,-0.82590699195862,0.51952159404755
45,1257303007,105.13746643066406,-85.30130767822266,67.74887084960938,9.74670791625977,0.81138271093369,-0.28956806659698,-0.35145744681358,-0.82802009582520,0.57412785291672
46,1257319674,105.38336181640625,-85.30176544189453,67.47605895996094,9.78345870971680,0.77806746959686,-0.31519693136215,0.16386362910271,-0.79448026418686,0.62002575397491
47,1257336341,105.61771392822266,-85.30451965332031,67.23126983642578,9.75929450988770,0.80698078870773,-0.32468935847282,0.61700350046158,-0.66531544923782,0.72963541746140
48,1257353008,105.80890655517578,-85.30773162841797,67.05152130126953,9.75893402099609,0.81165760755539,-0.33890011906624,1.06441903114319,-0.42027881741524,0.68202143907547
49,1257369675,105.98292541503906,-85.31261444091797,66.88555145263672,9.70937252044678,0.78271418809891,-0.28481525182724,1.48526120185852,-0.27522128820419,0.74757713079453
50,1257386342,106.08604431152344,-85.31914520263672,66.80580902099609,9.71391868591309,0.79948705434799,-0.32172322273254,0.86987775564194,0.03998783230782,0.76286786794662
51,1257403009,106.14500427246094,-85.32488250732422,66.79058074951172,9.74041557312012,0.77047920227051,-0.32421401143074,1.29116821289062,0.27705898880959,0.66370838880539
52,1257419676,106.15264892578125,-85.33259582519531,66.81755065917969,9.73032474517822,0.80104005336761,-0.31088972091675,1.50937581062317,0.56110382080078,0.68310993909836
53,1257436343,106.14705657958984,-85.34053802490234,66.83172607421875,9.72219753265381,0.77272248268127,-0.29344764351845,1.63363552093506,0.64241135120392,0.68271297216415
54,1257453010,106.17361450195312,-85.34709930419922,66.83449554443359,9.71323394775391,0.80199033021927,-0.28082051873207,2.44487929344177,0.53050947189331,0.62947684526443
55,1257469677,106.25632476806641,-85.35156250000000,66.74578094482422,9.71252536773682,0.82887482643127,-0.20307943224907,1.40053462982178,0.15092924237251,0.61066436767578
56,1257486344,106.35590362548828,-85.35425567626953,66.66138458251953,9.73217010498047,0.78602081537247,-0.23752488195896,1.25345349311829,0.03102337941527,0.53290426731110
57,1257503011,106.53598022460938,-85.35695648193359,66.48432159423828,9.74921894073486,0.81868451833725,-0.24094410240650,1.48747682571411,-0.32903355360031,0.63573920726776
58,1257519678,106.84024810791016,-85.35758972167969,66.21109008789062,9.73612213134766,0.77100795507431,-0.23112316429615,1.98217344284058,-0.90020966529846,0.69297081232071
59,1257536345,107.22313690185547,-85.35691833496094,65.84580993652344,9.74065971374512,0.83176422119141,-0.19744955003262,1.78116488456726,-1.30642700195312,0.73375898599625
60,1257553012,107.62121582031250,-85.35413360595703,65.43334197998047,9.74397087097168,0.79964613914490,-0.26182872056961,1.10972785949707,-1.46194720268250,0.67131525278091
61,1257569679,108.04460906982422,-85.35089111328125,64.99413299560547,9.75507450103760,0.77394783496857,-0.29739379882812,1.00407540798187,-1.59529972076416,0.69462269544601
62,1257586346,108.47663879394531,-85.34735107421875,64.56069946289062,9.73053073883057,0.80087894201279,-0.33953920006752,1.37129747867584,-1.60965573787689,0.70178157091141
63,1257603013,108.90882873535156,-85.34516143798828,64.15866851806641,9.71319770812988,0.79457014799118,-0.34798133373260,1.75237619876862,-1.55383288860321,0.78312748670578
64,1257619680,109.31093597412109,-85.34272003173828,63.78149414062500,9.73505210876465,0.79606956243515,-0.35500261187553,1.34691429138184,-1.45080578327179,0.73982924222946
65,1257636347,109.67122650146484,-85.34007263183594,63.47989654541016,9.74713039398193,0.77045673131943,-0.36383345723152,1.68555271625519,-1.23078000545502,0.67336434125900
66,1257653014,109.97577667236328,-85.33662414550781,63.22958755493164,9.73344993591309,0.78610128164291,-0.36308002471924,1.26289200782776,-1.02509713172913,0.54273957014084
67,1257669681,110.27914428710938,-85.33267974853516,62.97032165527344,9.73652935028076,0.78141498565674,-0.36449095606804,1.34199655056000,-1.02263832092285,0.52419590950012
68,1257686348,110.52482604980469,-85.33016204833984,62.74314117431641,9.74033069610596,0.80745220184326,-0.33271461725235,0.89980626106262,-0.75767487287521,0.53237920999527
69,1257703015,110.75201416015625,-85.32759857177734,62.53045654296875,9.74064159393311,0.76025497913361,-0.38475948572159,1.29150116443634,-0.64337819814682,0.48974686861038
70,1257719682,110.92073822021484,-85.32626342773438,62.34990310668945,9.73732852935791,0.78644514083862,-0.38524508476257,0.86700910329819,-0.37783858180046,0.47859254479408
71,1257736349,111.06017303466797,-85.32609558105469,62.20686340332031,9.74446201324463,0.75567859411240,-0.38789871335030,1.13569915294647,-0.20349287986755,0.47577503323555
72,1257753016,111.16670227050781,-85.32759857177734,62.11431503295898,9.71782684326172,0.79612690210342,-0.36606410145760,1.10894668102264,-0.01652019098401,0.51506501436234
73,1257769683,111.25891876220703,-85.32798004150391,62.00191116333008,9.73804569244385,0.79979723691940,-0.35035309195518,0.93223184347153,0.01579663157463,0.44132602214813
74,1257786350,111.33287811279297,-85.33058166503906,61.95853805541992,9.75095558166504,0.76003921031952,-0.39389848709106,0.84988695383072,0.13481883704662,0.52030271291733
75,1257803017,111.39405822753906,-85.33368682861328,61.92686843872070,9.73249721527100,0.78129047155380,-0.41045966744423,1.36928701400757,0.24835994839668,0.52280002832413
76,1257819684,111.46393585205078,-85.33696746826172,61.86562728881836,9.73103809356689,0.79392445087433,-0.33735248446465,1.21609735488892,0.19840236008167,0.54434025287628
77,1257836351,111.50718688964844,-85.34015655517578,61.83633804321289,9.75120162963867,0.79404592514038,-0.34757316112518,1.17247891426086,0.32040843367577,0.50448691844940
78,1257853018,111.53483581542969,-85.34326934814453,61.80787658691406,9.75000762939453,0.79067450761795,-0.34244656562805,0.45583558082581,0.33176767826080,0.48703187704086
79,1257869685,111.53366088867188,-85.34924316406250,61.80683517456055,9.73470115661621,0.75130134820938,-0.40333127975464,1.33779621124268,0.59621882438660,0.57382047176361
80,1257886352,111.52020263671875,-85.35594940185547,61.81878662109375,9.70922279357910,0.82380425930023,-0.39242696762085,1.16859865188599,0.65206736326218,0.59158301353455
81,1257903019,111.50883483886719,-85.36329650878906,61.85609817504883,9.73445987701416,0.78088718652725,-0.38378220796585,1.17836999893188,0.65638303756714,0.63080877065659
82,1257919686,111.50108337402344,-85.37014007568359,61.86681747436523,9.73051738739014,0.75033468008041,-0.38189023733139,1.19814300537109,0.63242244720459,0.61042112112045
83,1257936353,111.49220275878906,-85.37648773193359,61.91703033447266,9.72474288940430,0.75641232728958,-0.33433598279953,1.33591365814209,0.63735282421112,0.58182448148727
84,1257953020,111.46147918701172,-85.38378906250000,61.96260833740234,9.73803901672363,0.77986580133438,-0.35861867666245,1.15382003784180,0.73794674873352,0.59021264314651
85,1257969687,111.44643402099609,-85.39129638671875,61.98288726806641,9.73940372467041,0.76711058616638,-0.32610872387886,0.98668444156647,0.66602629423141,0.64909625053406
86,1257986354,111.42268371582031,-85.39870452880859,62.01280593872070,9.75008201599121,0.75418370962143,-0.36377713084221,1.24653792381287,0.71705949306488,0.60705298185349
87,1258003021,111.44519042968750,-85.40594482421875,62.00644683837891,9.71977329254150,0.78018492460251,-0.36926531791687,1.53235006332397,0.52656507492065,0.67529797554016
88,1258019688,111.52744293212891,-85.41157531738281,61.93791198730469,9.70545578002930,0.77774387598038,-0.29725375771523,1.30606198310852,0.20977440476418,0.70100033283234
89,1258036355,111.62228393554688,-85.41678619384766,61.83183288574219,9.75134658813477,0.76890999078751,-0.29327130317688,1.09103059768677,0.12799304723740,0.70454770326614
90,1258053022,111.70670318603516,-85.42265319824219,61.75252532958984,9.73476028442383,0.76401066780090,-0.36194905638695,1.33624649047852,0.20726437866688,0.71611189842224
91,1258069689,111.81804656982422,-85.42868804931641,61.59912109375000,9.71728706359863,0.75995522737503,-0.37074097990990,1.31297743320465,0.09292928874493,0.77543097734451
92,1258086356,111.93126678466797,-85.43366241455078,61.48717880249023,9.74483680725098,0.75750023126602,-0.39346686005592,1.76596355438232,0.09529844671488,0.70696812868118
93,1258103023,112.04637908935547,-85.44039154052734,61.32648086547852,9.73254871368408,0.74287939071655,-0.36583909392357,1.36069381237030,0.09692486375570,0.81595009565353
94,1258119690,112.11898040771484,-85.44663238525391,61.25809097290039,9.74994564056396,0.72186475992203,-0.38024106621742,1.35344552993774,0.28106737136841,0.72619044780731
95,1258136357,112.16390991210938,-85.45541381835938,61.24660873413086,9.72736072540283,0.74948137998581,-0.39216071367264,2.28232836723328,0.52178829908371,0.77432948350906
96,1258153024,112.21607208251953,-85.46305084228516,61.21872711181641,9.72829151153564,0.77885830402374,-0.39418432116508,2.14623546600342,0.45472145080566,0.72788095474243
97,1258169691,112.25949859619141,-85.47161102294922,61.17982101440430,9.72983837127686,0.77332043647766,-0.37601310014725,1.94659733772278,0.50930213928223,0.78568881750107
98,1258186358,112.29579162597656,-85.48043823242188,61.15406417846680,9.74024486541748,0.73241335153580,-0.38172471523285,2.18756151199341,0.55631422996521,0.76468640565872
99,1258203025,112.35578155517578,-85.48802947998047,61.09022521972656,9.71331691741943,0.76351767778397,-0.34939295053482,1.78904056549072,0.39887297153473,0.75363439321518
100,1258219692,112.42062377929688,-85.49302673339844,61.04127120971680,9.71326255798340,0.76476162672043,-0.31660395860672,1.53551328182220,0.30068668723106,0.62943851947784
101,1258236359,112.47776794433594,-85.50003051757812,61.01084136962891,9.74640941619873,0.73617088794708,-0.34523266553879,1.16717708110809,0.35521611571312,0.74250572919846
102,1258253026,112.55420684814453,-85.50638580322266,60.94558715820312,9.75277233123779,0.76126992702484,-0.37661001086235,1.73340988159180,0.29187595844269,0.70956784486771
103,1258269693,112.67671966552734,-85.51223754882812,60.83142852783203,9.72707939147949,0.74485009908676,-0.34719672799110,1.95280826091766,0.10172724723816,0.76925820112228
104,1258286360,112.81665039062500,-85.51676940917969,60.70899581909180,9.72322845458984,0.75943052768707,-0.29513785243034,1.70275139808655,-0.02447293326259,0.72977620363235
105,1258303027,112.97188568115234,-85.51934814453125,60.54934692382812,9.75254631042480,0.76482921838760,-0.31872344017029,1.08000433444977,-0.17475543916225,0.68084311485291
106,1258319694,113.11194610595703,-85.52206420898438,60.41173934936523,9.77253913879395,0.71522623300552,-0.38593235611916,1.07433116436005,-0.10581887513399,0.65721541643143
107,1258336361,113.21374511718750,-85.52587127685547,60.31421661376953,9.75088882446289,0.70186823606491,-0.40121462941170,1.33459460735321,0.10002399981022,0.63240957260132
108,1258353028,113.29707336425781,-85.52793121337891,60.25742721557617,9.72972202301025,0.73444503545761,-0.39489984512329,1.69353103637695,0.16958808898926,0.49890333414078
