sep=,
DeviceTag:,Xsens_DOT_3
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2025-04-09_11:04:29_000 CEST
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,2524078342,-143.49417114257812,-82.70405578613281,-139.54837036132812,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,2524095009,-143.43977355957031,-82.68649291992188,-139.57563781738281,9.73181247711182,-0.62885516881943,-1.07492184638977,2.92095589637756,-0.24098990857601,1.09469318389893
2,2524111676,-143.39089965820312,-82.67158508300781,-139.60125732421875,9.72027397155762,-0.64436572790146,-1.05939567089081,2.70587325096130,-0.11760071665049,0.98630023002625
3,2524128343,-143.33110046386719,-82.65834808349609,-139.63558959960938,9.76100254058838,-0.63977020978928,-1.06341683864594,2.62917566299438,0.02647712640464,0.99918347597122
4,2524145010,-143.27232360839844,-82.65014648437500,-139.67510986328125,9.73151683807373,-0.69715958833694,-1.06497538089752,2.26778054237366,0.28186136484146,0.85718667507172
5,2524161677,-143.23197937011719,-82.64835357666016,-139.70936584472656,9.75313854217529,-0.61626493930817,-1.12959444522858,1.56481432914734,0.56892853975296,0.58008283376694
6,2524178344,-143.21919250488281,-82.65377807617188,-139.73321533203125,9.75428390502930,-0.68771386146545,-1.20925271511078,0.57160496711731,0.85917156934738,0.25594127178192
7,2524195011,-143.18887329101562,-82.65982055664062,-139.76489257812500,9.74591255187988,-0.75277793407440,-1.18720901012421,1.12946248054504,0.93104094266891,0.28262972831726
8,2524211678,-143.14215087890625,-82.66805267333984,-139.80133056640625,9.71445846557617,-0.72986602783203,-1.10451292991638,1.85445547103882,1.05854094028473,0.22888150811195
9,2524228345,-143.12707519531250,-82.67581939697266,-139.81208801269531,9.69335842132568,-0.66603034734726,-1.01630842685699,1.47866594791412,0.90467256307602,0.09575948119164
10,2524245012,-143.13899230957031,-82.68181610107422,-139.80490112304688,9.71043682098389,-0.68281775712967,-1.03471875190735,0.97209793329239,0.73964995145798,0.04276680201292
11,2524261679,-143.18086242675781,-82.68761444091797,-139.77328491210938,9.75733947753906,-0.63444411754608,-1.02097856998444,0.70214015245438,0.62154984474182,-0.11354110389948
12,2524278346,-143.23068237304688,-82.69072723388672,-139.74484252929688,9.70409584045410,-0.63552421331406,-1.05358290672302,-0.06353230774403,0.50485837459564,0.01929276809096
13,2524295013,-143.28761291503906,-82.69601440429688,-139.70303344726562,9.73141765594482,-0.70917975902557,-1.10863494873047,0.33951556682587,0.54848957061768,-0.14413549005985
14,2524311680,-143.37107849121094,-82.70400238037109,-139.63339233398438,9.72138690948486,-0.72230088710785,-1.10517680644989,0.37984272837639,0.55386823415756,-0.40932938456535
15,2524328347,-143.42510986328125,-82.70948791503906,-139.59281921386719,9.70358467102051,-0.74541032314301,-1.16357982158661,0.29459086060524,0.58022367954254,-0.13225115835667
16,2524345014,-143.46212768554688,-82.70994567871094,-139.55941772460938,9.70901298522949,-0.64631366729736,-1.09845709800720,0.65724104642868,0.38465788960457,0.11847794055939
17,2524361681,-143.49066162109375,-82.70507812500000,-139.53761291503906,9.69016933441162,-0.69159150123596,-1.09271943569183,0.84230571985245,0.14854724705219,0.34435635805130
18,2524378348,-143.51330566406250,-82.69550323486328,-139.51144409179688,9.75932598114014,-0.64281475543976,-1.04994809627533,1.43677639961243,-0.08147399872541,0.47790098190308
19,2524395015,-143.56730651855469,-82.68541717529297,-139.46284484863281,9.74217605590820,-0.65569323301315,-1.04077649116516,0.94784277677536,-0.22163948416710,0.35648393630981
20,2524411682,-143.62298583984375,-82.67384338378906,-139.41877746582031,9.73987102508545,-0.65174323320389,-1.06970512866974,0.70393300056458,-0.28702870011330,0.42734146118164
21,2524428349,-143.71391296386719,-82.66414642333984,-139.34513854980469,9.71302223205566,-0.70801037549973,-1.10914993286133,0.17496673762798,-0.31880125403404,0.19389455020428
22,2524445016,-143.80047607421875,-82.65473937988281,-139.26448059082031,9.68691730499268,-0.68879473209381,-1.13069009780884,0.77399659156799,-0.32242545485497,0.14268192648888
23,2524461683,-143.89735412597656,-82.64513397216797,-139.17684936523438,9.70205402374268,-0.67427098751068,-1.13151621818542,0.82391566038132,-0.38863426446915,0.08069920539856
24,2524478350,-143.98187255859375,-82.63393402099609,-139.10208129882812,9.73670864105225,-0.65412008762360,-1.09563660621643,0.83544141054153,-0.40879148244858,0.21046596765518
25,2524495017,-144.08659362792969,-82.62440490722656,-139.01921081542969,9.72214794158936,-0.68747937679291,-1.10491216182709,-0.20088039338589,-0.33794671297073,0.12826198339462
26,2524511684,-144.18692016601562,-82.61408996582031,-138.94854736328125,9.73101425170898,-0.71015250682831,-1.15903449058533,-0.59392005205154,-0.33389997482300,0.22713983058929
27,2524528351,-144.27995300292969,-82.60272216796875,-138.88629150390625,9.72515583038330,-0.65323358774185,-1.15987133979797,-0.61739408969879,-0.34771800041199,0.31022742390633
28,2524545018,-144.39247131347656,-82.59384155273438,-138.80633544921875,9.71371173858643,-0.60586279630661,-1.12883114814758,-0.85981839895248,-0.29847761988640,0.12247353792191
29,2524561685,-144.50308227539062,-82.58497619628906,-138.73397827148438,9.70190525054932,-0.70974826812744,-1.13535606861115,-1.06884348392487,-0.27469617128372,0.15626946091652
30,2524578352,-144.60565185546875,-82.57820129394531,-138.65298461914062,9.71396636962891,-0.71846687793732,-1.15247201919556,-0.15317673981190,-0.20027849078178,0.03239366039634
31,2524595019,-144.73164367675781,-82.57572174072266,-138.55735778808594,9.76096820831299,-0.62114429473877,-1.09993052482605,-0.61542195081711,-0.06401893496513,-0.21692673861980
32,2524611686,-144.90802001953125,-82.57566833496094,-138.43434143066406,9.69903659820557,-0.65896564722061,-1.12984061241150,-1.93794620037079,-0.07097278535366,-0.48401591181755
33,2524628353,-145.03738403320312,-82.56726837158203,-138.34985351562500,9.68302154541016,-0.74030214548111,-1.21731686592102,-1.25142371654510,-0.31325614452362,0.02713025361300
34,2524645020,-145.11891174316406,-82.55787658691406,-138.28813171386719,9.69921398162842,-0.67924696207047,-1.21129000186920,0.04895227029920,-0.25389868021011,0.23172450065613
35,2524661687,-145.17555236816406,-82.54759979248047,-138.23725891113281,9.70342731475830,-0.67274540662766,-1.18842375278473,0.66748619079590,-0.22616013884544,0.35107964277267
36,2524678354,-145.22341918945312,-82.53560638427734,-138.19380187988281,9.70249938964844,-0.70423603057861,-1.16453611850739,0.86037534475327,-0.28699028491974,0.44502702355385
37,2524695021,-145.26026916503906,-82.52283477783203,-138.15797424316406,9.72960186004639,-0.65059816837311,-1.13105058670044,1.05814385414124,-0.29007667303085,0.51961129903793
38,2524711688,-145.31227111816406,-82.51027679443359,-138.12039184570312,9.68529891967773,-0.69478541612625,-1.16742467880249,0.63954275846481,-0.32193881273270,0.46196982264519
39,2524728355,-145.35475158691406,-82.49842071533203,-138.07568359375000,9.73268127441406,-0.65787714719772,-1.14054334163666,0.98595446348190,-0.26781919598579,0.45924207568169
40,2524745022,-145.40327453613281,-82.48461914062500,-138.02870178222656,9.74596405029297,-0.65865075588226,-1.14915823936462,0.66903573274612,-0.36729890108109,0.51824098825455
41,2524761689,-145.46345520019531,-82.47412872314453,-137.99093627929688,9.72389411926270,-0.66002851724625,-1.20082247257233,0.00224751443602,-0.20707866549492,0.40300938487053
42,2524778356,-145.49853515625000,-82.46199035644531,-137.98495483398438,9.67951393127441,-0.73100548982620,-1.26329505443573,-0.14472453296185,-0.16475367546082,0.63782662153244
